city,place_id,name,user_rating_total
Đà Nẵng,ChIJfQNjLMYQQjERo1m_A0X8aLE,Non Nuoc Pagoda,3222
Đà Nẵng,ChIJASjStc0ZQjERf8hQfCEJ8JA,An Long Temple,111
Đà Nẵng,ChIJ-cf9B7wQQjERutUzeynzw8w,Quan The Am Pagoda,1227
Đà Nẵng,ChIJFcwRbw4RQjERcjUEdLgHoxM,Chùa Linh Ứng – Ngũ Hành Sơn,1263
Đà Nẵng,ChIJjSW46SIZQjERJ0efETPOHnE,Chùa Quang Minh,157
Đà Nẵng,ChIJ9_dffMQQQjERuJbqVGdSysY,Tam Thai Pagoda,180
Đà Nẵng,ChIJScw1IL8QQjERC4mrjbPZJso,Tu Tam Pagoda,109
Đà Nẵng,ChIJabEOcucXQjER-8MNU9FNODw,Lady Buddha,3216
Đà Nẵng,ChIJW_VmUeEXQjER6EHM1Q2a_7I,Buu Dai Son Pagoda,280
Đà Nẵng,ChIJ75pYOI8ZQjEReb8Mw6ThCZQ,Da Nang Cathedral,2387
Đà Nẵng,ChIJCRy3iv_2QTERfZxGJkIMHHQ,Chùa Linh Ứng - Bà Nà Hill Ticket,129
Đà Nẵng,ChIJVUAbD1caQjERh_FC2Elj0hQ,Quang Chau Pagoda,161
Đà Nẵng,ChIJFUzYUs34QTERzYK77STNDbc,Chùa Cổ Lâm,101
Đà Nẵng,ChIJt1wLHjEYQjEREA1YGZU2yOc,Goc Nha Tui Minh Teahouse,481
Đà Nẵng,ChIJiaXn52YXQjERbd2jnJ1Xmg0,SIX ON SIX CAFE - BRUNCH & RESTAURANT,2267
Đà Nẵng,ChIJFXVHZwAZQjERzsxt9kkXsIg,34 Tropical,1375
Đà Nẵng,ChIJI85kEAAZQjERpstMFkP60mc,Khong Gian Xua,2121
Đà Nẵng,ChIJedpeSI4ZQjERYqZQdHBbz5E,IKIGAI . garden . cafe,455
Đà Nẵng,ChIJMeqIQ04XQjERN8amYfKExj0,Lighthouse,1095
Đà Nẵng,ChIJ9wE3S7MXQjER4MsHGo-UrJo,Banh mi & Coffee NHÀ VIỆT (반미&커피),2379
Đà Nẵng,ChIJMQ_j9n0ZQjER6BCkcpQNT8s,MOR CÀ PHÊ,170
Đà Nẵng,ChIJzztI_nUZQjER96Lozo1FAJc,REDEN RESTAURANT (Cafe & Brunch - Wine & Dining),593
Đà Nẵng,ChIJTahQxcwZQjERrNKa5emQFC4,NAM house Cafe,1644
Đà Nẵng,ChIJgxcYKLsZQjERlmvsGGeXidw,The 59 cafe,256
Đà Nẵng,ChIJUdH0Q88ZQjER0AoQ8Pbil28,Nia Coffee,2111
Đà Nẵng,ChIJPQw247sZQjERXlCopH3mlEc,Cafe VIP Vườn,462
Đà Nẵng,ChIJrVhB9LAZQjERN84V53ioiHI,Cơm Niêu & Cafe Huế Xưa,604
Đà Nẵng,ChIJKY-zMiEZQjERO79jtQaJgO4,Pause and Enjoy Da Nang- 포즈 앤 엔조이,1656
Đà Nẵng,ChIJNaz3uDAYQjER5MvGTkxkP7M,Nối Café,826
Đà Nẵng,ChIJb1ncnmYZQjERMO-cfMPKMjs,La Cabaña,1412
Đà Nẵng,ChIJQRIRJDIYQjER4JvYKu_Qnak,WONDERLUST - Coffee & Souvenir,1782
Đà Nẵng,ChIJIcLWMlAZQjER1VvH4kJ2aZA,La’s Cafe,488
Đà Nẵng,ChIJ76XtSwwZQjERJapWgs-OVhQ,Gypsy Rooftop Restaurant & Bar,1778
Đà Nẵng,ChIJMTadzMQQQjER29xKIZnnHAU,Sandy Beach Non Nuoc Resort,2578
Đà Nẵng,ChIJQ3ODRnwXQjERsTy60ZdRD_Q,Risemount Premier Resort Danang,2546
Đà Nẵng,ChIJs2LW3rEXQjERAndHSLNX-Rc,Elites Hotel,224
Đà Nẵng,ChIJl3kKeroXQjERtY6gDtdyWiA,Lavencos Hotel My Khe Beach Da Nang,384
Đà Nẵng,ChIJt3Mli7wiQjER01dTkIBuoe8,Tien Sa Retreat Da Nang,412
Đà Nẵng,ChIJv1z73389QjERNX8hZcvY5V8,Resort Biển Đông,301
Đà Nẵng,ChIJE1lum04XQjERvYUP_5luqbU,LEGEND Boutique Hotel,426
Đà Nẵng,ChIJoSeC5bYXQjERsoVtOGvDalE,SeaColor Beachstay Danang By Haviland,316
Đà Nẵng,ChIJK6kWGiAaQjERBYAXkIOPeCw,Sinh thái Khuê Trung,643
Đà Nẵng,ChIJacvb86UhQjERCwtXf5Krkpo,Khu Du Lịch Sinh Thái Thủy Lâm Viên,143
Đà Nẵng,ChIJq56yCur3QTERYlOCLaSCVwQ,Làng Toom Sara Đà Nẵng,489
Đà Nẵng,ChIJK7np93r3QTER83RICZfg9Po,Hoa Phu Thanh Tourist Area,1778
Đà Nẵng,ChIJuWpVCYshQjER5IiRnaGt62Y,Yên Retreat,393
Đà Nẵng,ChIJwbfPdZX3QTERj8sw7f5uZPA,Hot Springs Park - Công viên Suối khoáng nóng Núi Thần Tài Đà Nẵng,4241
Đà Nẵng,ChIJoXCw9ygdQjERHNkTaEadReM,BANA RITA GLAMPING FARM,141
Đà Nẵng,ChIJMfcDhErhQTERWK15zDnqz88,Dong Giang Gate of Heaven Eco-tourism Area,1186
Đà Nẵng,ChIJAffBLFaMQTERd9T1pJxKOuw,Bạch Mã National Park,247
Đà Nẵng,ChIJlxydWJEZQjER5GSMuHJHtak,VỌC Glamping,241
Đà Nẵng,ChIJzX1dFjAZQjERswowf61V1fk,APEC Park,1675
Đà Nẵng,ChIJyWFmArX3QTERon6tUT6re4Q,Ba Na Hills,56967
Đà Nẵng,ChIJI2C0YAv3QTERv6S9pXYs-pU,BORO Campsite,208
Đà Nẵng,ChIJ6R3K0vz2QTERRGpzbkKvt4o,Fantasy Park,2695
Đà Nẵng,ChIJL710Z-gZQjERTwK6WEaLM1c,Danang Children's Palace,1339
Đà Nẵng,ChIJC_pL4-qPQTER6A9-KjSG2zw,Khu du lịch sinh thái Suối Tiên,124
Đà Nẵng,ChIJFzkgXmA9QjERbjn2eoPqMn8,Tinh Vien Son Tra,722
Đà Nẵng,ChIJybEnfkcdNzERkyNwtJ2Pg-g,Vườn Quốc Gia Bến En,133
Đà Nẵng,ChIJ72Cf1fUXQjER37hL-Uv9SVU,Phước Mỹ Beach,187
Đà Nẵng,ChIJYy3rrs4ZQjER3g_-SEo5WPU,Công viên 29/3,352
Hải Phòng,ChIJDxOfoHRtSjERT0Y712xabg8,Khu du lịch Đồi Rồng Đồ Sơn,765
Hải Phòng,ChIJdf0kbI96SjERLlYkKlY7IS0,Hang Kenh Communal house,278
Hải Phòng,ChIJEwK7mwRtSjER-c5D24XeBIU,Khu du lịch quốc tế Đồi Rồng,516
Hải Phòng,ChIJ6dprV4t6SjER14hJd37915k,Đài phun nước Quảng trường Trung tâm thành phố,621
Hải Phòng,ChIJGS908PN6SjERsdu-MK9mRAo,Hai Phong Museum,687
Hải Phòng,ChIJubPzLLh7SjERCNiPR6o9ZWM,Phố đi bộ Hải Phòng,273
Hải Phòng,ChIJZ7i4zol6SjERmBsyugFTGes,Du Hang Pagoda,754
Hải Phòng,ChIJwwTlg4d6SjERL-6kOYBOkpE,Pho Chieu Pagoda,585
Hải Phòng,ChIJQS5EE1plSjERs9lak0sBcwA,Từ Lương Xâm,112
Hải Phòng,ChIJM12oFAJjSjERAEJBdNOayb0,Chùa Tràng Kênh,298
Hải Phòng,ChIJHYImx-JiSjER7SHjWYvbBkc,Di Tích Bạch Đằng Giang,3414
Hải Phòng,ChIJwV3eYrVtSjERO49xmersB9E,Co Chin Temple,352
Hải Phòng,ChIJofXHwhtsSjERhU9ITF46-4I,Đền Bà Đế,492
Hải Phòng,ChIJb3oKyrtlSjER1QlHzAfGyU4,VinWonders Vũ Yên,779
Hải Phòng,ChIJ_____0pESjERjwipLDA-kV4,Cat Ba National Park,4490
Hải Phòng,ChIJc6OTyt16SjERspf7x_6NmMM,Chùa Đỏ,624
Hải Phòng,ChIJsS68IYt6SjERO7JM41NG_UI,Statue of General Le Chan,656
Hải Phòng,ChIJl5sHX1pDSjERcWTVWgT3IYw,Trung Trang Cave,2004
Hải Phòng,ChIJwRk16oZ0SjERD8bE3c_UCHw,Thang Phuc Pagoda,204
Hải Phòng,ChIJ6abvkD1DSjERFnLfwbztjU8,Đỉnh Ngự Lâm,540
Hải Phòng,ChIJ_____89zSjERhI1KEPKyHXs,Navy Museum,260
Hải Phòng,ChIJ5UtsE7FwSjERT1IaOBVGsaU,3rd Military Region Museum,312
Hải Phòng,ChIJ_____756SjERMlapAiWxi_U,Chùa An Đà,135
Hải Phòng,ChIJv_2TvYh6SjERs2oriBsUvNU,Chua Hang Kenh,180
Hải Phòng,ChIJ4WOAgIBwSjERShQykZhsQHU,Hai Ninh Temple,257
Hải Phòng,ChIJI2aw1iV7SjER3YiO-ksbUvY,Cây đa 13 gốc,143
Hải Phòng,ChIJAydOBqN6SjERrp7LYZK3k2o,Miếu Bà Chúa Năm Phương Cây đa 13 gốc,222
Hải Phòng,ChIJDxd31X9wSjER2gjaBNhiKk0,Dong Thien Pagoda,170
Hải Phòng,ChIJGwu3vo56SjERVs7AckpGG4o,Miếu Trung Hành & Chùa Hưng Khánh,212
Hải Phòng,ChIJMQEFyPlzSjERGYhiEvjMcBc,Đền Mõ,142
Hải Phòng,ChIJCZXaH7RwSjERjtddOZJc77M,Chùa Hồng Phúc,229
Hải Phòng,ChIJc_1h7Ep7SjERhJOjVY-yaBs,Viviria Coffee,208
Hải Phòng,ChIJV8W3YJ97SjERLzO7BZPrM2A,No. 1986 Coffee Phan Bội Châu,144
Hải Phòng,ChIJ32Y9pHt7SjERxCpO2RmLBds,99//33 Coffee Bar,193
Hải Phòng,ChIJO1OSCrB7SjERvfqzYghm9ug,1986 Cafe & Stay,768
Hải Phòng,ChIJIUcvtsdxSjERHtxXynFfJc0,May Tropical,135
Hải Phòng,ChIJE1g2i5J7SjER11MnEeoJk6E,Cà Phê Cốt Dừa Cô Hạnh,512
Hải Phòng,ChIJGSlX7HB7SjERe7nr1IOpths,Breathe,132
Hải Phòng,ChIJKWFH-4J6SjERcfb2Hot9VII,Nhà hàng Ngói Đỏ,409
Hải Phòng,ChIJrxTbn5Z7SjERZ8n8vJTLpRE,Bắc Việt coffee,197
Hải Phòng,ChIJh2GOJb17SjERHfpKG09CNaE,Cafe Cốt Dừa Cô Hằng,541
Hải Phòng,ChIJD-_vUL57SjERz1Tri9sNiP4,1986 Cafe & Stay - 20 Hồ Xuân Hương,215
Hải Phòng,ChIJf_yjj_J6SjERJk8mVMgwGM4,The Coffee House,385
Hải Phòng,ChIJL6id2ex6SjERU5utiQBTF2U,Caro Coffee,163
Hải Phòng,ChIJExspWKB6SjERDtPALlmyRZA,Secret Garden Cafe,250
Hải Phòng,ChIJTYVLD6J6SjERLyEIcQER5C8,Nhà Hàng Trung Thành,147
Hải Phòng,ChIJf5yyMZdxSjERr3qtYDP0kWk,Bếp Phượng Hồng,590
Hải Phòng,ChIJY1JKwe17SjERU4TOt1zjKes,"Wangdaeji - 60 Hoàng Văn Thụ, Hải Phòng",240
Hải Phòng,ChIJux9LmyV7SjERADzDU5_9pg4,"Phê La - Lương Khánh Thiện, Hải Phòng",205
Hải Phòng,ChIJO8DYAgBxSjER3tUU3AakXHs,Ốc Thủy Dương,771
Hải Phòng,ChIJJRr72Xt7SjERx3bYhmbGDYo,Highlands Coffee Huu Nghi Hai Phong,338
Hải Phòng,ChIJJdOuFV5tSjERQgoEO-kz220,HÒN DẤU RESORT,334
Hải Phòng,ChIJHa4M4E5sSjERfsxGW8pz7rc,Dream Dragon Resort,2161
Hải Phòng,ChIJZ6C369RFSjER-d-LWgqrxkI,Flamingo Cat Ba Resorts,14411
Hải Phòng,ChIJeeZuPxdsSjERrRJ4Sgpn1S8,295 Beach area,1373
Hải Phòng,ChIJl_tP6odtSjERvI9FkfmmdtU,Green Lotus Vanson Resort Club,107
Hải Phòng,ChIJ9WQz5XZtSjER7fte_AEfJHw,Khu 2 Bãi Biển Đồ Sơn,595
Hải Phòng,ChIJlSUsRpcISjERsKnE2xY_Rrg,Khu Du Lịch Biển Cồn Đen,1723
Hải Phòng,ChIJq6qqqpd1SjERK2lWijWURBg,Tien Lang hot mineral water springs,265
Hải Phòng,ChIJg9WvUH9FSjER3e8-NX2rZSY,Bãi tắm Vạn Bội,159
Hải Phòng,ChIJ336EVTB6SjER-n4QejBvVYY,Camela Hotel & Resort,332
Hải Phòng,ChIJQcMNKitFSjERRAmnCwccM-Q,The May Legend CatBa Beach Resort & Spa,138
Hải Phòng,ChIJv1wOS49tSjER9xdg3h-PI1A,Bãi biển DRAGON ĐỒ SƠN,206
Hải Phòng,ChIJN-DFz3V7SjER8rkT5qSQ77w,Meliá Vinpearl Hai Phong Rivera,1832
Hải Phòng,ChIJiZSS5cxFSjERXhlC_f37S9U,Bãi tắm Cát Cò 2,657
Hải Phòng,ChIJ0_Q7d8IJSzERN3DtksA7vP0,Minh Chau Beach Resort,593
Hải Phòng,ChIJt9UYRllIODERFmHwTrjjj4c,Quynh Vien Resort,854
Hải Phòng,ChIJSyRaF59FSjER4OVTZ2pZ3n4,Cat Co 3 Beach,1042
Hải Phòng,ChIJUS7ZHwz5NjERbPII7j4wjpI,Eureka Linh Trường Resort,777
Hải Phòng,ChIJOXbghERsSjERo5VXlelBMPM,Trung tâm Điều dưỡng Hải Yến,246
Hải Phòng,ChIJHa_KlT5bNjERGL5qHNxS7MM,Hải Tiến Resort - Biển Hải Tiến,643
Hải Phòng,ChIJxQ08a9dvSjERx5PANckd52A,Sinh thái Tâm Anh,149
Hải Phòng,ChIJe4wuVvR2SjERZGQbtcWohs8,Đảo Bầu,166
Hải Phòng,ChIJ1aSxZjlxSjER2Mt4DbWEjFc,Big Sun,155
Hải Phòng,ChIJE00Dh5x7NjERJnIicVFMXNY,Thung Nham Ecotourism Zone - Ninh Binh,6343
Hải Phòng,ChIJqwfEsox6SjER08eQPP15wHE,Nguyen Van Troi Flower Garden,506
Hải Phòng,ChIJlSJe5-8gNTEROyHom-oc0vw,Thai Hai Reserve Area of Ecological Houses-on-stilts Ethnic Village,1548
Hải Phòng,ChIJh3K0K1RhNDEREXbFmPaEF_w,Ba Vi National Park,2440
Hải Phòng,ChIJOdunEuTfNTER-fX81A5uQvk,Khu du lịch sinh thái Núi Ngăm,495
Hải Phòng,ChIJq6qq6mXqSjERf1TjHowS2ek,Khu DL Sinh thái Khe Rỗ,128
Hải Phòng,ChIJm6pvVSp7SjERsgcuw00xCSY,Phố đi bộ Tam Bạc,210
Hải Phòng,ChIJbdsB00z-STERmiPsIGwV1NU,Xuan Thuy National Park,923
Hải Phòng,ChIJLVpZRzyoNTERw1sOIVu6BSk,Khu du lịch sinh thái Cánh Buồm Xanh,444
Hải Phòng,ChIJJ_653JBESjERH1E1wAQa-Wo,Military Hospital Cave,1925
Hải Phòng,ChIJPw_uKBGDNjER3OgqWn98mCs,Cuc Phuong National Park,4465
Hải Phòng,ChIJybEnfkcdNzERkyNwtJ2Pg-g,Vườn Quốc Gia Bến En,133
Hải Phòng,ChIJ1Qr0lk66ODERsFgeYSxKO10,Phong Nha - Ke Bang National Park,846
Hải Phòng,ChIJ8QyghInCNDER5RRaSnD8mkY,Tam Dao National Park,946
Hải Phòng,ChIJw3Uk0-F7SjERkGltPATdJRU,Nam Cau Kien Industrial Park,231
Hải Phòng,ChIJsXkBdTMFyzYRHwWEAewB4yo,Ba Bể National Park,2082
Hải Phòng,ChIJBX51iZp_NTERJrgrFq0wSEc,Quang Ninh Gate Tourist Attraction,2122
Cần Thơ,ChIJu9qTRv-IoDERYsDU5kaUKE0,Relic Park Plums,240
Cần Thơ,ChIJrXOGGmiHoDER7XWPmQQylEI,Binh Thuy ancient house,1923
Cần Thơ,ChIJ00wLIwBjoDERFXroXMKlnFA,Can Tho Love Bridge,159
Cần Thơ,ChIJ2ZB0nqFioDERmyMFHSwO7Bg,Can Tho Museum,656
Cần Thơ,ChIJxXIAnp5ioDEReccTmFEE_0U,Chùa Ông Cần Thơ ( Quảng Triệu Hội Quán ),1008
Cần Thơ,ChIJj7ChD6FioDERSajo1ygxN8o,Military Zone 9 Museum,749
Cần Thơ,ChIJuy1ZbK6JoDER_vkzVnfJdVQ,My Khanh Tourist Village,5862
Cần Thơ,ChIJE7DLOfGJoDERgQnrVGMP0_c,Khu Du Lịch Lung Tràm,255
Cần Thơ,ChIJZcwiWkCJoDERcilFNnLwHNA,Làng Du Lịch Sinh Thái Ông Đề,1677
Cần Thơ,ChIJMVFmzrpioDER3YHrEJ4lO9g,Song Hau Park,2463
Cần Thơ,ChIJve5sHvSHoDERsxyHh8d7uTA,Cá Lóc Bay Tín Hoà,181
Cần Thơ,ChIJ26a2Fp2HoDERkiGKw5o93cg,Đền thờ Vua Hùng,1102
Cần Thơ,ChIJjS00tq-JoDERmDjx9Wm1ss0,Cai Rang Floating Market,7827
Cần Thơ,ChIJ8ZDqO6BioDERquhDdFduDA8,Muniransay Khmer Buddhist Temple,462
Cần Thơ,ChIJWfJgaEaJoDERmIoFJ89z2v4,Trúc Lâm Phương Nam Zen Monastery,5757
Cần Thơ,ChIJmXMcg352CjER63PUacCE1fE,Bang Lang Stork Sanctuary,694
Cần Thơ,ChIJ5QTvFiKIoDERIjyRfW6VRrU,Quang Duc Pagoda,175
Cần Thơ,ChIJdW6ls5hioDERKwajrPmmzWU,Can Tho Market,1352
Cần Thơ,ChIJ5ejFPKJioDERBL8XniD7Vz0,Ho Chi Minh Monument,104
Cần Thơ,ChIJkcg5BnhjoDERsncKMBevB9E,Du lịch Nụ Cười Mê Kông (Mekong Smile Tour),399
Cần Thơ,ChIJMwIuC-SHoDERV5o7KTWH37k,Hội Linh Cổ Tự,117
Cần Thơ,ChIJ3yy4OqBioDER4RNTf8MLYFI,Chùa PHẬT HỌC,153
Cần Thơ,ChIJkaPeYMGHoDER2tAcq7LpeiU,Nam Nha Temple,235
Cần Thơ,ChIJ8-rCO6BioDER2OzuWi7pMvU,Chùa Khmer CẦN THƠ ( វត្ត មុនីរង្សី),300
Cần Thơ,ChIJ62dVZIKIoDERfCf5m5b5Avo,Long Quang pagoda,222
Cần Thơ,ChIJlYITXiGIoDERuuhMEwUproM,Chùa Bửu Trì,102
Cần Thơ,ChIJ78E1naBioDER9nl3GiockCA,Pitu Khosa Rangsey - Khmer Prey Russey Pagoda,114
Cần Thơ,ChIJJYSlq8aHoDERPLFioZpUpn4,Binh Thuy Temple,801
Cần Thơ,ChIJn7RJk7yJoDEReCOEcgUe7hs,NHÀ DÁT VÀNG CẦN THƠ,590
Cần Thơ,ChIJlVapdgGGoDERhEu0-UVpxVQ,Chùa Phước An,206
Cần Thơ,ChIJt5xx8cRioDERT_i4u1o9KQE,Bodhi Ancient Pagoda,203
Cần Thơ,ChIJy7ET0myJoDERtOlFBdy3eA8,Nhà hàng 6 Đời 1,208
Cần Thơ,ChIJfbRvHSCIoDERqLTuYq-Nbjg,Luu Huu Phuoc Park,5868
Cần Thơ,ChIJFxL2-OOHoDERNR6_mGvp8vE,Cultural Park West,705
Cần Thơ,ChIJvTK3_M-JoDERX8IrCPm2RZI,Ca Dao Coffee & Breakfast,979
Cần Thơ,ChIJT3unGKJioDERNPVWcHyBYd4,L'Escale,156
Cần Thơ,ChIJIaSUB56JoDERh8hRV-Xk7cc,Quán nước Hoa Yên,324
Cần Thơ,ChIJ33JDPhOJoDERJ2SmP9lHdS0,Cafe IKoi,702
Cần Thơ,ChIJYVrbO9GJoDERxfV2CjUGPfY,Trung Nguyên Legend 3/2 Cần Thơ,624
Cần Thơ,ChIJUWgrCqZioDERlNGHIYEhr60,Wood House Coffee,618
Cần Thơ,ChIJ4XY5zwmJoDERyJM9q23mhpc,WIMI Specialty Coffee and Tea,302
Cần Thơ,ChIJbzu2qiSIoDEROCsMJeHN4zU,CAFE THỦY MỘC đường 3/2 Cần Thơ,1203
Cần Thơ,ChIJ1SisSWaJoDERDWWyFSWXXzc,Tiệm trà cỏ ngọt của tháng 5,273
Cần Thơ,ChIJiycsZqdioDER27vE9bhBuP4,Cabin Coffee,431
Cần Thơ,ChIJM15XtJCJoDERKrjTOAi9PEY,Hoa Yên An Bình,239
Cần Thơ,ChIJx6PbZz-JoDERAbkW0c4ZNvI,Tiệm trà Dreamer's Land,108
Cần Thơ,ChIJlx3WkP2JoDER2YBYzfMPCxo,MONACO coffee & restaurant,212
Cần Thơ,ChIJpWu3KaBioDERhoYKUtijfrE,Time Cafe,169
Cần Thơ,ChIJ0SZVbdiJoDERV5z8DsRe45E,Tiệm Trà Cỏ Ngọt,289
Cần Thơ,ChIJA6HSzJhioDERwCOQZiuyZ80,Restaurant & Café Lotus Ninh Kiều,1284
Cần Thơ,ChIJHcCdGOqJoDERy7S9HK6sYLM,Tiệm cà phê Ông Quan,451
Cần Thơ,ChIJLYNmES-JoDERt1rCQxe_lKY,Cafe 1985,194
Cần Thơ,ChIJM_qecLpjoDERJbK6WseYpT4,KAYA - A Mekong Riverfront Dining & Lounge,258
Cần Thơ,ChIJcxNwTLWJoDERRdSePxh0pdI,Quán Ven Sông,227
Cần Thơ,ChIJIatBxveLoDERH9vjDhaj5lY,Cantho Eco Resort,2421
Cần Thơ,ChIJX92IOPeHoDERLMIPEnf2eBg,Resort Cồn Khương,1273
Cần Thơ,ChIJu_P34piJoDER5zYxQf1IJD4,Can Tho Ecolodge,1131
Cần Thơ,ChIJ0zPhOUGJoDERMqX7XkWKsCM,My Khanh Resort,146
Cần Thơ,ChIJz5ZJLrlioDERN3DW2fLVMzU,Legacy Mekong,742
Cần Thơ,ChIJzbWedrBioDERAhqjbif2las,Bãi Tắm Cần Thơ,451
Cần Thơ,ChIJ8VFW4c1pdTERlyy2GRG05co,Phuong Nam Pearl Resort,973
Cần Thơ,ChIJdcKUgCKKoDER0h-sBGzABAQ,Garden Ecology Bao Gia Vien,495
Cần Thơ,ChIJZ41oP9NpdTERRDwvVJc2xlA,Can Gio Resort,1145
Cần Thơ,ChIJq7113p-bCjERXCgS9KSqazk,Mekong Riverside Boutique Resort & Spa,442
Cần Thơ,ChIJzUC1zaRioDERKo2Fig-19GI,Victoria Can Tho Resort,2132
Cần Thơ,ChIJmRpUmsxxdTERB7d0HxMnKik,Khu Nghỉ dưỡng Caroline Resort,525
Cần Thơ,ChIJXSV_ladioDERC5mDjdmn03M,Resort Can Tho Doan 30,1338
Cần Thơ,ChIJmesTqXWkCjERag0V9itw4xI,Forever Green Resort,476
Cần Thơ,ChIJTYVwnEpwdTERsM4OPf1CFI4,Long Cung Resort,5881
Cần Thơ,ChIJX4MgI499oDERXfU_tJT2iJ4,Vạn Phát Riverside,1151
Cần Thơ,ChIJIwgad6FjoDERDJfCQ36T_qc,Muong Thanh Luxury Can Tho Hotel,3484
Cần Thơ,ChIJhxg5VgWHoDER03O7O4e86i8,Lasaoma Homestay,249
Cần Thơ,ChIJs6uUFg6oCjERVQLzHDdwJmc,My An Resort,371
Cần Thơ,ChIJi1dlap2HoDERG8hyNO3OPKw,Casa Eco Mekong,263
Cần Thơ,ChIJsTvxiECPoDEREepXR-ewhFc,Du lịch sinh thái vườn trái cây Phi Yến,418
Cần Thơ,ChIJNXerj9CJoDERK7cXSQ3lAV8,Vườn Sinh Thái Lữ Gia Xẻo Nhum,559
Cần Thơ,ChIJCZ73Y96OoDERRhnI3kbgjzw,Vườn sinh thái Tuấn Tường,228
Cần Thơ,ChIJvbLlkCWJoDERnMexEm9Dh0c,VÓ SÔNG FARM - KHU SINH THÁI ẨM THỰC,109
Cần Thơ,ChIJBxAuWOKJoDERsPWrqr0chJ4,Khu Sinh Thái Ẩm Thực QUÊ MÌNH,1151
Cần Thơ,ChIJA10rhZKJoDER2UZyQLJv9uM,Vườn sinh thái Tư Dũng,147
Cần Thơ,ChIJh5k_pDiJoDERz8bYV7hN8DI,My Khanh orchard,665
Cần Thơ,ChIJxXdgOHaJoDER_8VUr5gSltM,Vườn sinh thái Hoa Súng,537
Cần Thơ,ChIJVebbrf2LoDER5F33hOvybik,Khu Du Lịch Lung Cột Cầu,502
Cần Thơ,ChIJ--yoVwCJoDERkBysxN_bIig,Ẩm Thực Sinh Thái Tây Đô Farm,290
Cần Thơ,ChIJ6V-lFEeJoDERMCvFnIHIvAA,9 Hong Fruit Garden,509
Cần Thơ,ChIJi61qC0uJoDERw-SB7t-3VAw,Vam Xang Orchard,227
Cần Thơ,ChIJI9L2cVeJoDERxbcf9ANRth8,Làng du lịch Mỹ Khánh - Cổng 3,319
Cần Thơ,ChIJBTqe2HVrCjER_v3X1CgilrQ,Khu Du Lịch Sinh Thái Cồn Én,545
Cần Thơ,ChIJ_6QcMneJoDERmf7u3psp4Jk,Khu di tích Giàn Gừa,170
Cần Thơ,ChIJG0HvUP6HoDER3eW-3CIIeFs,Bake garden Korea Con Khuong Can Tho,809
Cần Thơ,ChIJlSU-B65FCjERNZMabrV_8u0,Tram Chim National Park,3369
Cần Thơ,ChIJHQEAAGRDCjERAk3A2jw5OKY,Tram Chim ecotourism Dong Thap,1076
Cần Thơ,ChIJlecQjH_JpjERvr4Dfi1EYXc,U Minh Ha National Park,783
Cần Thơ,ChIJySdJu3ddCjERchyWj9jrXeE,Khu du lịch sinh thái Gáo Giồng,1349
Nha Trang,ChIJEwTU1HtncDERBl13UGJnQ3Y,Tram Huong Tower,12038
Nha Trang,ChIJBzWpKwFfcDERKmYjvw4Ximo,Khu Du Lịch Trăm Trứng -100 Egg Theme Park,982
Nha Trang,ChIJHYHxRABhcDEROuWFHYkFaNs,Hồ cá Trí Nguyên,135
Nha Trang,ChIJ-b9_ywNhcDERqvfgsQl7cnM,Đảo Hòn Tằm,494
Nha Trang,ChIJ____YjZncDERGNP0e4TWvWw,Museum of Oceanography,2341
Nha Trang,ChIJdb_UoJRpcDER33c4x2XzS5o,Monkey Island tourist resort,3374
Nha Trang,ChIJUfK4YYxncDERfB2v8ZdvXxE,Po Nagar Temple,28953
Nha Trang,ChIJxyWUaShhcDERBuvbaj8N6eY,Bến Tàu Du Lịch Nha Trang,1481
Nha Trang,ChIJS-TJqbhjcDERzuMnle9w9MY,Hon Mun Marine Protected Area,1126
Nha Trang,ChIJs1Dr-dpgcDERpoTmal9PkHc,Bai Tranh Beach,2715
Nha Trang,ChIJQ7B6UUVncDERo0IrOUwWz20,Làng nghề Trường Sơn - Trường Sơn Craft Village,1044
Nha Trang,ChIJNVBtLwBhcDER9c2xyzgerSE,Vinh San Ho 2,151
Nha Trang,ChIJhXw0rLRlcDERiXwSJn5zot0,Robinson Beach Nha Trang,684
Nha Trang,ChIJ-7YJLtJgcDERqm4yySavcTE,Tri Nguyen Aquarium,1068
Nha Trang,ChIJBzs5uEZncDERU_cwDiDSh40,Bach Dang Park,472
Nha Trang,ChIJGzNN7gNfcDERCWb4EAUbJBo,KDL Galina Lake View,494
Nha Trang,ChIJ4fNk9-tncDEREaH8DVQWkmY,Hon Chong,7009
Nha Trang,ChIJP72FnzVocDERioMlOA6LQN8,Hang Heo,674
Nha Trang,ChIJUXQmxMdncDERI-V3_g5la4I,VinWonders Nha Trang,11389
Nha Trang,ChIJFd_1XgBncDERVbgOPyMBIC4,Vinpearl Nha Trang,174
Nha Trang,ChIJLwTKuoNncDERlvQcxUAs52U,Khanh Hoa Museum,626
Nha Trang,ChIJWyKliYNncDERb7oXX4efWCM,Yersin museum,338
Nha Trang,ChIJQxCZQ8pncDERBgzNVbuTjK8,Đài thiên văn Nha Trang,264
Nha Trang,ChIJ6VnfP3ldcDERHoQBNdIRQhs,Long Son Pagoda,13977
Nha Trang,ChIJuZu6AhhZcDERNr8QVoO_jGI,Dr Alexandre Yersin Tomb,208
